,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
493,494,008916,华夏中证浙江国资创新发展ETF联接A,2021-11-12,1.1348,1.1348,0.35,0.98,1.67,4.03,2.47,11.87,,,10.52,13.48,11.2549,0.12%
494,495,007485,博时中债3-5年国开行A,2021-11-15,1.0196,1.0795,0.08,0.10,0.60,0.71,2.45,5.17,7.31,,3.66,8.12,5.0504,0.05%
495,496,009625,天弘中债3-5年政金债,2021-11-15,1.0060,1.0421,0.10,0.08,0.61,0.66,2.45,5.17,,,3.70,4.26,5.0007,0.05%
496,497,007275,银河沪深300指数增强A,2021-11-12,1.5787,1.5787,-0.12,1.14,0.59,-0.18,2.44,11.75,54.62,,3.80,57.87,11.9328,0.15%
497,498,006960,浦银中债3-5年农发债指数C,2021-11-12,1.0362,1.0462,0.03,-0.02,0.60,0.70,2.44,4.28,,,3.55,4.65,4.2780,0.00%
498,499,009060,南方沪深300增强C,2021-11-12,1.4614,1.4614,-0.21,0.79,2.22,-0.39,2.43,3.61,,,-1.70,46.14,4.1699,0.00%
499,500,008054,汇添富中债7-10年国开债A,2021-11-15,1.0363,1.0363,0.10,0.06,0.55,0.49,2.43,5.19,,,3.85,3.63,5.00,0.05%
500,501,008341,华富中债-安徽信用债C,2021-11-15,1.0321,1.0521,0.04,0.10,0.56,0.86,2.42,4.70,,,4.26,5.25,4.7190,0.00%
501,502,007367,易方达中债3-5年政金融债指数C,2021-11-15,1.0076,1.0716,0.08,0.05,0.52,0.68,2.42,5.12,,,3.61,7.31,4.9962,0.00%
502,503,007486,博时中债3-5年国开行C,2021-11-15,1.0194,1.0765,0.08,0.10,0.59,0.69,2.40,5.06,7.04,,3.57,7.81,4.9395,0.00%
503,504,007962,博时中债3-5政金融债指数A,2021-11-15,1.0430,1.0613,0.09,0.10,0.59,0.71,2.38,4.89,,,3.49,6.22,4.7547,0.05%
504,505,008055,汇添富中债7-10年国开债C,2021-11-15,1.0340,1.0340,0.09,0.05,0.54,0.47,2.38,5.05,,,3.72,3.40,4.8726,0.00%
505,506,005762,招商MSCI中国A股国际ETF联接C,2021-11-15,1.5439,1.5439,-0.34,0.18,-0.76,-0.04,2.35,9.66,41.69,69.55,2.18,54.39,8.9758,0.00%
506,507,006224,中银中债3-5年期农发行债券,2021-11-15,1.0649,1.1265,0.08,0.09,0.59,0.72,2.35,4.70,7.14,11.64,3.44,12.92,4.5700,0.08%
507,508,006493,南方3-5年农发债A,2021-11-15,1.0556,1.1116,0.09,0.08,0.59,0.71,2.35,4.83,8.04,,3.55,11.43,4.7043,0.06%
508,509,007507,大成中债3-5年国开债A,2021-11-12,1.0397,1.0877,0.03,-0.05,0.42,0.54,2.33,4.77,8.16,,3.44,8.98,4.8074,0.05%
509,510,006143,恒生前海中证质量成长A,2021-11-15,1.4269,1.4269,0.33,3.77,3.94,-1.10,2.32,3.03,42.65,,4.74,42.69,0.5373,0.12%
510,511,007963,博时中债3-5政金融债指数C,2021-11-15,1.0415,1.0592,0.08,0.09,0.57,0.69,2.32,4.77,,,3.40,6,4.6561,0.00%
511,512,008015,嘉实中债3-5年国开债指数A,2021-11-12,1.0286,1.0664,0.02,-0.04,0.47,0.57,2.32,5.13,,,3.66,6.77,5.2013,0.05%
512,513,008917,华夏中证浙江国资创新发展ETF联接C,2021-11-12,1.1310,1.1310,0.35,0.97,1.64,3.96,2.32,11.54,,,10.23,13.10,10.9259,0.00%
513,514,009581,国寿中债3-5年政金债指数A,2021-11-12,1.0328,1.0358,0.03,-0.02,0.46,0.61,2.30,,,,3.24,3.59,3.586105,0.05%
514,515,007078,工银3-5年国开债指数A,2021-11-12,1.0539,1.1014,0.03,-0.02,0.48,0.59,2.29,4.80,8.16,,3.48,10.43,4.8305,0.04%
515,516,006494,南方3-5年农发债C,2021-11-15,1.0597,1.1157,0.08,0.08,0.58,0.68,2.28,4.69,8.56,,3.43,11.86,4.5826,0.00%
516,517,007508,大成中债3-5年国开债C,2021-11-12,1.0382,1.0842,0.03,-0.05,0.42,0.51,2.28,4.58,7.84,,3.27,8.61,4.6359,0.00%
517,518,009582,国寿中债3-5年政金债指数C,2021-11-12,1.0321,1.0351,0.03,-0.02,0.48,0.60,2.27,,,,3.17,3.52,3.51605,0.00%
518,519,008016,嘉实中债3-5年国开债指数C,2021-11-12,1.0280,1.0653,0.01,-0.05,0.45,0.54,2.27,5.01,,,3.55,6.66,5.0776,0.00%
519,520,007079,工银3-5年国开债指数C,2021-11-12,1.0519,1.0987,0.04,-0.02,0.47,0.56,2.24,4.69,7.95,,3.40,10.15,4.7258,0.00%
520,521,310318,申万菱信沪深300指数增强A,2021-11-12,3.6090,4.4015,-0.18,0.65,-0.82,-1.88,2.24,6.99,47.02,79.93,0.08,607.69,6.9999,0.12%
521,522,007276,银河沪深300指数增强C,2021-11-12,1.5609,1.5609,-0.13,1.13,0.54,-0.31,2.18,11.19,53.04,,3.36,56.09,11.3815,0.00%
522,523,161604,融通深证100指数A,2021-11-12,1.8930,3.5160,-0.47,0.96,3.44,-0.89,2.16,5.78,55.30,109.41,-0.90,580.53,5.8422,0.15%
523,524,001420,南方大数据300A,2021-11-15,1.5664,1.5664,-0.26,0.18,-1.22,-1.27,2.15,8.06,46.87,72.59,-1.02,56.64,7.5832,0.12%
524,525,501011,汇添富中证中药指数(LOF)A,2021-11-15,1.0733,1.0733,1.30,2.88,-1.29,-1.54,2.12,12.84,40.23,31.76,13.61,7.33,11.0005,0.10%
525,526,005062,博时中证500指数增强A,2021-11-15,1.4624,1.4624,-1.13,0.38,-3.68,-8.38,2.12,8.66,54.65,80.95,6.01,46.24,8.5339,0.12%
526,527,006144,恒生前海中证质量成长C,2021-11-15,1.4135,1.4135,0.33,3.77,3.91,-1.20,2.11,2.61,41.52,,4.37,41.35,0.1422,0.00%
527,528,502006,易方达中证国企改革(LOF)A,2021-11-15,1.5322,0.9523,-0.37,1.08,-0.76,0.56,2.07,10.35,56.76,86.52,1.69,-0.33,9.5995,0.10%
528,529,007804,申万菱信沪深300指数增强C,2021-11-12,1.5507,1.5507,-0.19,0.64,-0.86,-1.98,2.03,6.56,45.87,,-0.27,55.07,6.5773,0.00%
529,530,007094,建信中债国开行债A,2021-11-12,1.0618,1.1118,0.02,-0.08,0.34,0.38,2.03,4.73,9.13,,3.41,11.45,4.7859,0.05%
530,531,003081,中融1-3年中高等级信用债A,2021-11-15,1.0710,1.1560,0.05,0.09,0.67,0.62,2.02,3.48,7.15,11.40,3.41,15.88,3.4894,0.04%
531,532,007801,大成中证红利指数C,2021-11-12,2.0670,2.0670,-0.62,1.72,-3.86,-2.13,2.02,8.96,28.15,,12.52,27.44,7.4883,0.00%
532,533,090010,大成中证红利指数A,2021-11-12,2.0740,2.23,-0.67,1.67,-3.89,-2.12,2.02,8.99,28.50,43.92,12.59,127.25,7.5726,0.12%
533,534,007155,银河中债央企20债券指数,2021-11-12,1.0320,1.0870,0,0.04,0.47,0.48,2.02,4.91,7.45,,4.33,8.84,5.1527,0.05%
534,535,161026,富国中证国有企业改革指数,2021-11-15,1.1260,1.4120,-0.35,1.08,-0.71,0.36,1.99,8.93,37.39,60.53,1.53,33.33,8.2903,0.12%
535,536,009529,中融中债1-5年国开行A,2021-11-15,1.0279,1.0479,0.07,-0.02,0.43,0.59,1.99,4.02,,,3.15,4.76,3.9981,0.05%
536,537,501086,华宝MSCI中国A股国际通(LOF)A,2021-11-15,1.5103,1.5103,-0.46,0.09,-0.32,0.60,1.99,9.90,50.64,,2.06,51.03,9.4023,0.10%
537,538,004876,融通深证100指数C,2021-11-12,1.8610,2.1060,-0.43,0.98,3.45,-0.96,1.97,5.41,54.07,106.80,-1.18,63.39,5.4685,0.00%
538,539,007095,建信中债国开行债C,2021-11-12,1.0603,1.1093,0.01,-0.09,0.34,0.35,1.97,4.64,8.91,,3.32,11.18,4.6900,0.00%
539,540,007538,永赢沪深300A,2021-11-12,1.5249,1.5249,-0.18,0.93,0.39,-0.34,1.96,6.70,46.08,,0.13,52.49,6.7708,0.10%
540,541,008933,天弘中债1-3年国开债,2021-11-15,1.0309,1.0309,0.08,0.07,0.48,0.68,1.96,4.07,,,3.14,3.09,3.9875,0.05%
541,542,007751,景顺中证红利成长低波动A,2021-11-12,1.0315,1.0524,-0.21,0.99,-0.81,1.68,1.95,4.51,3.98,,6.93,5.26,4.8049,0.12%
542,543,001426,南方大数据300C,2021-11-15,1.5303,1.5303,-0.26,0.18,-1.26,-1.37,1.94,7.63,45.72,70.54,-1.36,53.03,7.1588,0.00%
543,544,501012,汇添富中证中药指数(LOF)C,2021-11-15,1.0580,1.0580,1.29,2.87,-1.32,-1.64,1.92,12.39,39.12,30.39,13.22,5.80,10.5642,0.00%
544,545,001133,广发中证全指可选消费联接A,2021-11-15,1.0190,1.0190,0.30,1.04,2.11,0.37,1.92,1.61,48.46,65.31,0.29,1.90,1.2557,0.12%
545,546,009530,中融中债1-5年国开行C,2021-11-15,1.0272,1.0472,0.07,-0.02,0.41,0.56,1.92,3.90,,,3.04,4.69,3.8759,0.00%
546,547,007539,永赢沪深300C,2021-11-12,1.5211,1.5211,-0.18,0.92,0.38,-0.37,1.91,6.59,45.78,,0.04,52.11,6.6690,0.00%
547,548,005795,博时中证500指数增强C,2021-11-15,1.4415,1.4415,-1.14,0.37,-3.71,-8.48,1.90,8.21,53.40,78.76,5.63,48.88,8.0955,0.00%
548,549,008042,兴业中证银行50金融债指数A,2021-11-12,1.0455,1.0655,0.01,0,0.36,0.53,1.90,4.15,,,3.36,6.58,4.1986,0.05%
549,550,007290,汇添富中债1-3年农发债C,2021-11-15,1.0227,1.0785,0.05,0.07,0.36,0.59,1.88,4.14,6.81,,3.22,8.02,4.0862,0.00%
550,551,003082,中融1-3年中高等级信用债C,2021-11-15,1.0561,1.1411,0.05,0.09,0.64,0.55,1.87,3.17,6.67,10.56,3.15,14.36,3.1797,0.00%
551,552,007289,汇添富中债1-3年农发债A,2021-11-15,1.0236,1.0804,0.06,0.07,0.37,0.62,1.87,4.18,6.96,,3.24,8.21,4.1124,0.05%
552,553,009281,长信中债1-3年政金债指数C,2021-11-15,1.0543,1.0543,0.03,0.05,0.28,0.51,1.86,4.95,,,3.14,5.43,4.9174,0.00%
553,554,008043,兴业中证银行50金融债指数C,2021-11-12,1.0433,1.0633,0.01,-0.01,0.36,0.50,1.85,4.03,,,3.27,6.35,4.0840,0.00%
554,555,006484,广发中债1-3年国开债A,2021-11-15,1.0315,1.0953,0.08,0.09,0.41,0.70,1.84,4,6.47,9.81,3.09,9.81,3.9027,0.05%
555,556,007097,汇添富中债1-3年国开债A,2021-11-15,1.0134,1.0854,0.07,0.07,0.42,0.64,1.83,4.10,6.89,,3.03,8.80,4.0239,0.05%
556,557,008626,南方0-5年江苏城投债A,2021-11-15,1.0210,1.0410,0.04,0.08,0.50,0.62,1.83,4.12,,,3.41,4.11,4.0807,0.06%
557,558,007760,景顺中证红利成长低波动C,2021-11-12,1.0277,1.0468,-0.21,0.98,-0.84,1.61,1.82,4.25,3.47,,6.70,4.70,4.5450,0.00%
558,559,009560,上银中债1-3年国开行债券指数,2021-11-12,1.0411,1.0411,0.03,0.01,0.19,0.38,1.82,3.88,,,2.95,4.11,3.9022,0.08%
559,560,002977,广发中证全指可选消费联接C,2021-11-15,1.0114,1.0114,0.30,1.04,2.11,0.33,1.82,1.40,47.89,64.46,0.12,28.53,1.0522,0.00%
560,561,007035,中银中债1-3年期国开债指数,2021-11-15,1.0196,1.0868,0.06,0.03,0.39,0.61,1.80,3.93,6.58,,2.85,8.91,3.8466,0.05%
561,562,008658,农银国债及政金债1-5年指数,2021-11-12,1.0240,1.0398,0.01,0.01,0.34,0.56,1.80,3.75,,,3.01,3.99,3.7703,0.05%
562,563,007147,博时中债1-3年国开行A,2021-11-15,1.0155,1.0768,0.07,0.07,0.38,0.64,1.79,4.01,5.95,,3.01,7.90,3.9200,0.05%
563,564,007169,易方达中债1-3年国开债A,2021-11-15,1.0108,1.0883,0.06,0.06,0.38,0.62,1.79,4.13,7.19,,3.05,9.13,4.0646,0.04%
564,565,006485,广发中债1-3年国开债C,2021-11-15,1.0289,1.0919,0.07,0.08,0.40,0.68,1.78,3.89,6.26,9.45,2.99,9.45,3.8098,0.00%
565,566,007098,汇添富中债1-3年国开债C,2021-11-15,1.0123,1.0828,0.06,0.06,0.41,0.61,1.78,4.04,6.72,,2.92,8.52,3.9127,0.00%
566,567,008482,广发央企80债券指数A,2021-11-15,1.0334,1.0383,0.05,0.02,0.33,0.64,1.78,4.21,,,3.48,3.84,4.2021,0.05%
567,568,009175,浙商中债1-5年政策性金融债A,2021-11-15,1.0360,1.0360,0.09,0.08,0.38,0.48,1.78,3.62,,,2.72,3.60,3.5204,0.06%
568,569,007364,易方达中债1-3年政金债A,2021-11-15,1.0070,1.0640,0.05,0.06,0.36,0.60,1.77,4.06,,,3.04,6.54,4.0129,0.04%
569,570,008216,农银汇理彭博1-3年利率债指数,2021-11-12,1.0079,1.0569,0.02,0.01,0.34,0.58,1.77,3.92,,,3,5.79,3.9507,0.05%
570,571,005248,新华沪深300指数增强A,2021-11-12,1.4330,1.4330,-0.11,0.53,-1.10,-3.90,1.76,9.45,,,2.55,43.30,8.9485,0.15%
571,572,005623,广发中债1-3年农发债指数A,2021-11-15,1.0466,1.1339,0.06,0.08,0.38,0.66,1.75,3.89,6.50,10.11,3.02,13.92,3.8174,0.05%
572,573,007170,易方达中债1-3年国开债C,2021-11-15,1.0101,1.0856,0.06,0.07,0.38,0.60,1.75,4.03,6.99,,2.96,8.84,3.9743,0.00%
573,574,008574,中加1-3年政金债指数,2021-11-15,1.0180,1.0380,0.06,0.07,0.40,0.57,1.75,3.68,,,2.88,3.84,3.5967,0.04%
574,575,217016,招商深证100指数A,2021-11-15,2.3466,2.3466,-0.42,0.10,0.62,-0.17,1.74,9.49,62.86,118.78,1.59,134.66,9.3559,0.12%
575,576,007000,鹏华中债1-3年国开行债A,2021-11-12,1.0475,1.0874,0.02,0.02,0.33,0.57,1.74,3.82,6.70,,2.90,8.91,3.8527,0.06%
576,577,007010,国寿安保中债1-3年指数A,2021-11-12,1.0227,1.0877,0.02,0.02,0.31,0.57,1.74,3.97,6.97,,2.96,9.01,3.9967,0.05%
577,578,001512,易方达中债3-5年期国债指数,2021-11-15,1.2270,1.2270,0.08,0,0.41,0.49,1.74,3.54,5.50,8.87,2.68,22.70,3.4599,0.08%
578,579,007365,易方达中债1-3年政金债C,2021-11-15,1.0061,1.0621,0.05,0.05,0.35,0.58,1.73,3.96,,,2.95,6.34,3.9215,0.00%
579,580,009176,浙商中债1-5年政策性金融债C,2021-11-15,1.0359,1.0359,0.09,0.07,0.36,0.46,1.73,3.62,,,2.73,3.59,3.5104,0.00%
580,581,010262,海富通中债1-3年农发债A,2021-11-15,1.0129,1.0189,0.05,0.07,0.36,0.63,1.73,,,,,1.89,1.843937,0.04%
581,582,006745,交银中债1-3年农发债指数A,2021-11-15,1.0256,,0.05,0.07,0.36,0.60,1.72,3.79,6.37,,2.92,8.76,3.7195,0.08%
582,583,005838,创金合信中债1-3年政金债A,2021-11-12,1.0127,1.0437,0.02,0.01,0.29,0.54,1.72,3.85,,,2.93,4.39,3.8853,0.05%
583,584,009445,华夏上清所1-3年高等级国企中票A,2021-11-15,1.0159,1.0159,0.03,0.04,0.41,0.52,1.71,1.46,,,1.27,1.56,1.4585,0.06%
584,585,005624,广发中债1-3年农发债指数C,2021-11-15,1.0665,1.1719,0.06,0.08,0.37,0.63,1.70,3.77,6.29,9.84,2.92,17.77,3.7027,0.00%
585,586,007001,鹏华中债1-3年国开行债C,2021-11-12,1.0468,1.0904,0.02,0.03,0.32,0.55,1.70,3.73,6.51,,2.84,9.23,3.7639,0.00%
586,587,007148,博时中债1-3年国开行C,2021-11-15,1.0147,1.0728,0.06,0.06,0.37,0.60,1.70,3.78,5.61,,2.80,7.47,3.7081,0.00%
587,588,008125,创金合信中债1-3年国开债A,2021-11-12,1.0418,1.0668,0.03,0.03,0.31,0.57,1.70,4.08,,,3.02,6.78,4.1120,0.05%
588,589,002670,万家沪深300指数增强A,2021-11-12,1.5228,1.6808,-0.09,1.41,1.49,-0.98,1.69,7.48,50.68,98.21,0.82,68.72,7.9435,0.10%
589,590,007011,国寿安保中债1-3年指数C,2021-11-12,1.0238,1.0888,0.02,0.02,0.29,0.54,1.69,3.86,6.77,,2.88,9.12,3.8879,0.00%
590,591,007026,建信中债1-3年国开债A,2021-11-12,1.0454,1.0904,0.01,0,0.32,0.52,1.69,3.95,6.99,,3.01,9.20,3.9749,0.05%
591,592,009035,浦银安盛中债1-3年国开债A,2021-11-12,1.0085,1.0415,0.02,0,0.30,0.54,1.69,3.61,,,2.79,4.18,3.6078,0.05%
592,593,009219,大成彭博农发行债1-3年指数A,2021-11-12,1.0093,1.0448,0.02,0.03,0.33,0.59,1.69,3.80,,,2.93,4.53,3.8300,0.05%
593,594,006474,招商中债1-5年进出口行C,2021-11-15,1.0130,1.0892,0.02,0.11,0.42,0.55,1.69,3.77,6.36,,2.78,9.19,3.7248,0.00%
594,595,007495,兴业中债1-3年政金债C,2021-11-12,1.0995,1.2095,0.02,0.03,0.30,0.56,1.68,3.73,6.40,,2.85,7.25,3.7266,0.00%
595,596,007946,大成中债1-3年国开债指数A,2021-11-12,1.0249,1.0566,0.02,0,0.31,0.53,1.68,3.78,5.45,,2.82,5.75,3.7989,0.05%
596,597,010263,海富通中债1-3年农发债C,2021-11-15,1.0123,1.0183,0.05,0.06,0.35,0.60,1.68,,,,,1.83,1.783759,0.00%
597,598,009280,长信中债1-3年政金债指数A,2021-11-15,1.0489,1.0489,0.04,0.05,0.29,0.53,1.67,4.36,,,2.96,4.89,4.3180,0.05%
598,599,009554,建信中债1-3年农发行债券指数A,2021-11-12,1.0139,1.0404,0.01,0.05,0.29,0.56,1.67,3.80,,,2.89,4.05,3.8348,0.05%
599,600,005839,创金合信中债1-3年政金债C,2021-11-12,1.0187,1.0347,0.01,0,0.27,0.50,1.66,2.95,,,2.06,3.49,2.9921,0.00%
600,601,009446,华夏上清所1-3年高等级国企中票C,2021-11-15,1.0163,1.0163,0.03,0.03,0.40,0.49,1.66,1.50,,,1.33,1.60,1.4985,0.00%
601,602,007027,建信中债1-3年国开债C,2021-11-12,1.0439,1.0889,0.02,0,0.31,0.50,1.65,3.86,6.82,,2.92,9.04,3.8774,0.00%
602,603,002659,兴业中债1-3年政金债A,2021-11-12,1.1071,1.2171,0.02,0.04,0.30,0.55,1.65,3.73,6.46,10.16,2.86,21.95,3.7562,0.05%
603,604,008126,创金合信中债1-3年国开债C,2021-11-12,1.0403,1.0653,0.02,0.02,0.30,0.54,1.65,3.93,,,2.89,6.63,3.9623,0.00%
604,605,009555,建信中债1-3年农发行债券指数C,2021-11-12,1.0131,1.0396,0,0.04,0.28,0.56,1.65,3.74,,,2.83,3.97,3.7650,0.00%
605,606,165806,东吴沪深300指数A,2021-11-12,1.5225,1.5225,-0.13,0.82,-0.01,0.34,1.64,4.88,29.55,53.02,-1.57,52.25,4.7111,0.12%
606,607,165309,建信沪深300指数(LOF),2021-11-12,1.8075,1.8075,-0.12,1.04,0.16,-0.65,1.63,8.27,43.44,76.20,0.95,80.75,8.2789,0.12%
607,608,006491,南方1-3年国开债A,2021-11-15,1.0215,1.1015,0.06,0.07,0.30,0.58,1.63,3.94,6.75,10.50,2.81,10.51,3.8431,0.06%
608,609,007259,民生加银1-3年农发行债,2021-11-15,1.0262,1.0734,0.04,0.06,0.32,0.57,1.63,3.71,5.93,,2.82,7.46,3.6724,0.04%
609,610,009220,大成彭博农发行债1-3年指数C,2021-11-12,1.0082,1.0437,0.02,0.03,0.32,0.57,1.63,3.74,,,2.86,4.41,3.7712,0.00%
610,611,007284,工银中债1-5年进出口行A,2021-11-12,1.0396,1.0558,0.01,0,0.28,0.42,1.62,3.56,,,2.63,5.63,3.6141,0.04%
611,612,009036,浦银安盛中债1-3年国开债C,2021-11-12,1.0094,1.0444,-0.01,-0.03,0.28,0.51,1.62,3.94,,,3.14,4.47,3.9394,0.00%
612,613,007122,工银1-3年国开债指数A,2021-11-12,1.0222,1.0722,0.02,0.01,0.29,0.53,1.61,3.67,6.41,,2.73,7.40,3.6898,0.04%
613,614,007947,大成中债1-3年国开债指数C,2021-11-12,1.0245,1.0542,0.02,0,0.30,0.49,1.61,3.66,5.23,,2.72,5.50,3.6811,0.00%
614,615,008184,新华沪深300指数增强C,2021-11-12,1.4249,1.4249,-0.11,0.52,-1.13,-3.97,1.61,9.12,,,2.28,42.49,8.6300,0.00%
615,616,006492,南方1-3年国开债C,2021-11-15,1.0199,1.0979,0.06,0.07,0.30,0.56,1.58,3.82,6.55,10.12,2.72,10.13,3.7391,0.00%
616,617,007021,嘉实中债1-3政金债指数A,2021-11-12,1.0057,1.0782,0.02,0.03,0.30,0.51,1.58,3.67,6.30,,2.77,8.05,3.6978,0.05%
617,618,007124,工银1-3年农发债指数A,2021-11-12,1.0207,1.0745,0.01,0.03,0.28,0.52,1.58,3.59,6.19,,2.74,7.65,3.6124,0.04%
618,619,007285,工银中债1-5年进出口行C,2021-11-12,1.0378,1.0537,0.01,0,0.28,0.41,1.58,3.46,,,2.56,5.42,3.5080,0.00%
619,620,007165,华夏中债1-3年政金债指数A,2021-11-12,1.0144,1.0804,0.01,0.02,0.24,0.51,1.57,3.44,6.48,,2.56,8.22,3.4678,0.06%
620,621,007123,工银1-3年国开债指数C,2021-11-12,1.0204,1.07,0.02,0.01,0.28,0.50,1.56,3.57,6.21,,2.65,7.17,3.6028,0.00%
621,622,007044,博道沪深300指数增强A,2021-11-12,1.5971,1.5971,-0.03,0.99,0.04,-3.18,1.54,4.49,45.52,,-2.66,59.71,4.8035,0.12%
622,623,007125,工银1-3年农发债指数C,2021-11-12,1.0320,1.0865,0.01,0.03,0.27,0.50,1.54,3.50,7.44,,2.66,8.87,3.5200,0.00%
623,624,009320,中信保诚中债1-3年农发行A,2021-11-12,1.1750,1.1750,0.02,-0.04,0.36,0.58,1.54,3.45,,,2.58,17.50,3.4695,0.06%
624,625,004408,招商深证100指数C,2021-11-15,2.3084,2.3084,-0.42,0.10,0.58,-0.28,1.53,9.04,61.57,116.20,1.23,81.76,8.9230,0.00%
625,626,007022,嘉实中债1-3政金债指数C,2021-11-12,1.0054,1.0746,0.01,0.02,0.28,0.48,1.52,3.54,6.11,,2.67,7.67,3.5753,0.00%
626,627,007166,华夏中债1-3年政金债指数C,2021-11-12,1.0137,1.0777,0,0.01,0.22,0.49,1.51,3.33,6.26,,2.46,7.94,3.3459,0.00%
627,628,007390,上银中债1-3年农发行债券指数,2021-11-12,1.0275,1.0642,0.02,0.04,0.23,0.50,1.50,3.39,5.44,,2.70,6.53,3.4009,0.08%
628,629,007335,中银中债1-3年期农发行债,2021-11-15,1.0243,1.0682,0.04,0.07,0.32,0.57,1.50,3.15,5.35,,2.27,6.89,3.1082,0.04%
629,630,002671,万家沪深300指数增强C,2021-11-12,1.9114,2.1114,-0.10,1.40,1.45,-1.08,1.48,7.05,49.45,97.12,0.46,111.87,7.5094,0.00%
630,631,009321,中信保诚中债1-3年农发行C,2021-11-12,1.1719,1.1719,0.02,-0.04,0.34,0.55,1.47,3.33,,,2.48,17.19,3.3513,0.00%
631,632,008156,中金中债1-3年政金债A,2021-11-15,1.0403,1.0463,0.05,0.07,0.31,0.54,1.44,3.20,,,2.46,4.65,3.1446,0.06%
632,633,100032,富国中证红利指数增强A,2021-11-15,1.1380,2.9920,0.09,1.25,-3.89,-3.31,1.43,10.52,29.35,41.21,11.90,278.23,8.1494,0.15%
633,634,008583,西部利得中债1-3年政金债指数A,2021-11-12,1.0246,1.0246,0.01,0.01,0.24,0.47,1.43,,,,,2.46,2.46,0.06%
634,635,470068,汇添富深证300ETF联接,2021-11-15,2.0040,2.0040,-0.51,0.34,0.75,-1.42,1.39,5.31,50.12,84.60,-0.42,100.40,5.1637,0.10%
635,636,008157,中金中债1-3年政金债C,2021-11-15,1.0397,1.0447,0.04,0.06,0.29,0.51,1.38,3.10,,,2.36,4.49,3.0438,0.00%
636,637,163821,中银沪深300等权重指数,2021-11-15,2.0820,2.0820,-0.19,0.92,0.19,0.10,1.36,3.89,51.86,75.70,-0.14,108.20,3.0632,0.12%
637,638,004788,富荣沪深300指数增强A,2021-11-15,2.0542,2.0542,0.39,1.01,-1.50,1.66,1.36,18.68,105.30,164.21,5.96,105.42,17.0059,0.12%
638,639,470007,汇添富上证综合指数,2021-11-15,1.1690,1.4330,-0.17,0.43,-1.60,0.17,1.33,6.46,28.45,41.15,0.88,46.60,5.5786,0.10%
639,640,007045,博道沪深300指数增强C,2021-11-12,1.5809,1.5809,-0.03,0.98,0.01,-3.27,1.33,4.07,44.36,,-2.99,58.09,4.3843,0.00%
640,641,007839,汇添富中证长三角ETF联接A,2021-11-15,1.3003,1.3003,-0.07,1.55,0.62,0.07,1.33,6.52,30.21,,1.14,30.03,5.5398,0.12%
641,642,004789,富荣沪深300指数增强C,2021-11-15,2.0458,2.0458,0.39,1.01,-1.50,1.63,1.31,18.56,104.89,163.36,5.86,104.58,16.8923,0.00%
642,643,007466,华泰柏瑞中证低波动ETF联接A,2021-11-15,1.3135,1.3135,-0.21,0.67,-6.76,-0.14,1.30,8.21,32.04,,11.81,31.35,5.9998,0.12%
643,644,008879,国联安中债1-3年政金融债,2021-11-12,1.0189,1.0189,0.01,-0.03,0.22,0.43,1.29,3.24,,,2.20,1.89,3.2739,0.04%
644,645,007064,浦银安盛上清所优选短融A,2021-11-12,1.0636,1.0636,0,0.05,0.20,0.52,1.22,2.96,5.57,,2.34,6.36,2.9722,0.05%
645,646,000656,前海开源沪深300指数,2021-11-15,1.9280,2.2980,-0.10,0.73,-0.77,0.10,1.21,10.55,57.27,97.39,2.28,165.39,9.5968,0.12%
646,647,006481,海富通上清所短融债券A,2021-11-15,1.0141,1.0759,0.01,0.04,0.19,0.46,1.21,2.79,5.36,,2.31,7.80,2.7526,0.10%
647,648,010771,天弘国证消费100指数增强A,2021-11-15,0.99,0.99,-0.15,0.60,0.46,-2.02,1.19,,,,-1.11,-1,-0.85,0.15%
648,649,007467,华泰柏瑞中证低波动ETF联接C,2021-11-15,1.3040,1.3040,-0.20,0.67,-6.78,-0.20,1.17,7.95,31.28,,11.57,30.40,5.7376,0.00%
649,650,007840,汇添富中证长三角ETF联接C,2021-11-15,1.2919,1.2919,-0.07,1.54,0.59,-0.01,1.17,6.20,29.44,,0.87,29.19,5.2255,0.00%
650,651,161227,国投瑞银深证100指数,2021-11-15,1.6590,3.1380,-0.42,0.12,0.61,-0.30,1.16,8.36,59.98,111.88,0.55,67.01,8.2521,0.12%
651,652,008682,富国中证红利指数增强C,2021-11-15,1.1310,1.2460,0,1.16,-3.99,-3.42,1.16,10.08,,,11.55,24.03,7.8958,0.00%
652,653,007073,海富通上清所短融债券C,2021-11-15,1.0155,1.0768,0.01,0.04,0.17,0.44,1.12,2.59,4.94,,2.15,7.59,2.5644,0.00%
653,654,007065,浦银安盛上清所优选短融C,2021-11-12,1.0608,1.0608,0.01,0.05,0.19,0.47,1.12,2.75,5.34,,2.17,6.08,2.7608,0.00%
654,655,530010,建信上证社会责任ETF联接,2021-11-12,2.6314,2.6314,0,0.96,-0.30,0.98,1.04,4.79,31.32,58.58,1.94,163.14,5.0585,0.15%
655,656,010772,天弘国证消费100指数增强C,2021-11-15,0.9874,0.9874,-0.15,0.60,0.44,-2.09,1.03,,,,-1.37,-1.26,-1.11,0.00%
