,基金代码,基金简称,2021-12-06-单位净值,2021-12-06-累计净值,2021-12-03-单位净值,2021-12-03-累计净值,日增长值,日增长率,申购状态,赎回状态,手续费
8030,010376,国金鑫悦经济新动能C,1.1670,1.1670,1.1801,1.1801,-0.0131,-1.11,开放申购,开放赎回,0.00%
8031,010988,中融鑫锐精选一年持有混合C,1.0797,1.0797,1.0918,1.0918,-0.0121,-1.11,开放申购,暂停赎回,0.00%
8032,012768,华夏中证动漫游戏ETF联接A,1.0401,1.0401,1.0518,1.0518,-0.0117,-1.11,开放申购,开放赎回,0.12%
8033,012769,华夏中证动漫游戏ETF联接C,1.0393,1.0393,1.0510,1.0510,-0.0117,-1.11,开放申购,开放赎回,0.00%
8034,008935,大成科技消费股票C,0.9848,0.9848,0.9959,0.9959,-0.0111,-1.11,开放申购,开放赎回,0.00%
8035,010952,中金成长精选混合C,0.9799,0.9799,0.9909,0.9909,-0.0110,-1.11,开放申购,开放赎回,0.00%
8036,005224,广发中证基建工程ETF联接C,0.8634,0.8634,0.8731,0.8731,-0.0097,-1.11,开放申购,开放赎回,0.00%
8037,165525,信诚中证基建工程指数(LOF)A,0.8054,0.8134,0.8144,0.8224,-0.0090,-1.11,开放申购,开放赎回,0.10%
8038,004235,中欧价值智选混合C,5.1363,5.1363,5.1944,5.1944,-0.0581,-1.12,限大额,开放赎回,0.00%
8039,006879,华安智能生活混合A,2.5526,2.5526,2.5816,2.5816,-0.0290,-1.12,开放申购,开放赎回,0.15%
8040,005545,中银改革红利灵活配置混合,2.4457,2.4457,2.4733,2.4733,-0.0276,-1.12,开放申购,开放赎回,0.15%
8041,110029,易方达科讯混合,2.1519,8.9952,2.1763,9.0641,-0.0244,-1.12,开放申购,开放赎回,0.15%
8042,007119,睿远成长价值混合A,2.0476,2.0476,2.0708,2.0708,-0.0232,-1.12,限大额,开放赎回,1.50%
8043,007120,睿远成长价值混合C,2.0256,2.0256,2.0486,2.0486,-0.0230,-1.12,限大额,开放赎回,0.00%
8044,013488,长信多利混合C,2.0207,2.0207,2.0436,2.0436,-0.0229,-1.12,开放申购,开放赎回,0.00%
8045,007850,方正富邦天睿混合A,1.8511,1.8911,1.8721,1.9121,-0.0210,-1.12,开放申购,开放赎回,0.15%
8046,007851,方正富邦天睿混合C,1.8050,1.8450,1.8255,1.8655,-0.0205,-1.12,开放申购,开放赎回,0.00%
8047,970041,国海量化优选一年持有股票A,1.7014,1.8357,1.7206,1.8549,-0.0192,-1.12,暂停申购,暂停赎回,
8048,970042,国海量化优选一年持有股票C,1.7002,1.8345,1.7194,1.8537,-0.0192,-1.12,开放申购,开放赎回,0.10%
8049,002080,前海开源一带一路混合C,1.6840,1.6840,1.7030,1.7030,-0.0190,-1.12,开放申购,开放赎回,0.15%
8050,004791,富荣中证500指数C,1.4575,1.4575,1.4740,1.4740,-0.0165,-1.12,开放申购,开放赎回,0.00%
8051,003279,融通沪港深智慧生活灵活配置混合,1.4106,1.4106,1.4266,1.4266,-0.0160,-1.12,限大额,开放赎回,0.15%
8052,501097,国寿安保科创3年封闭混合,1.3643,1.3643,1.3798,1.3798,-0.0155,-1.12,暂停申购,暂停赎回,0.15%
8053,166023,中欧瑞丰灵活配置混合(LOF)A,1.3307,1.8307,1.3458,1.8458,-0.0151,-1.12,开放申购,开放赎回,0.15%
8054,165509,信诚增强收益债券(LOF),1.32,2.0880,1.3350,2.1030,-0.0150,-1.12,开放申购,开放赎回,0.08%
8055,004740,中欧瑞丰灵活配置混合C,1.2938,1.7938,1.3085,1.8085,-0.0147,-1.12,开放申购,开放赎回,0.00%
8056,008518,弘毅远方经济新动力混合,1.2750,1.2750,1.2895,1.2895,-0.0145,-1.12,开放申购,开放赎回,0.15%
8057,010094,交银产业机遇混合,1.1785,1.1785,1.1918,1.1918,-0.0133,-1.12,开放申购,开放赎回,0.15%
8058,010153,中加中证500指数增强A,1.1160,1.1160,1.1286,1.1286,-0.0126,-1.12,开放申购,开放赎回,0.10%
8059,012426,南方价值臻选混合A,1.0711,1.0711,1.0832,1.0832,-0.0121,-1.12,开放申购,开放赎回,0.15%
8060,012319,东财消费电子A,1.0711,1.0711,1.0832,1.0832,-0.0121,-1.12,开放申购,开放赎回,0.15%
8061,011194,广发睿铭两年持有期混合A,1.0635,1.0635,1.0755,1.0755,-0.0120,-1.12,开放申购,暂停赎回,0.15%
8062,011195,广发睿铭两年持有期混合C,1.0608,1.0608,1.0728,1.0728,-0.0120,-1.12,开放申购,暂停赎回,0.00%
8063,012294,泰康优势精选三年持有期混合,1.0461,1.0461,1.0579,1.0579,-0.0118,-1.12,开放申购,暂停赎回,1.50%
8064,501206,汇添富创新未来18个月封闭混合,0.9937,0.9937,1.0050,1.0050,-0.0113,-1.12,场内交易,场内交易,0.00%
8065,011586,博时产业慧选混合C,0.9899,0.9899,1.0011,1.0011,-0.0112,-1.12,开放申购,开放赎回,0.00%
8066,007107,太平MSCI香港价值增强A,0.9530,0.9530,0.9638,0.9638,-0.0108,-1.12,暂停申购,开放赎回,0.12%
8067,010769,天弘中证农业主题A,0.9353,0.9353,0.9459,0.9459,-0.0106,-1.12,开放申购,开放赎回,0.10%
8068,010770,天弘中证农业主题C,0.9337,0.9337,0.9443,0.9443,-0.0106,-1.12,开放申购,开放赎回,0.00%
8069,005223,广发中证基建工程ETF联接A,0.8678,0.8678,0.8776,0.8776,-0.0098,-1.12,开放申购,开放赎回,0.10%
8070,013082,信诚中证基建工程指数(LOF)C,0.8046,0.8046,0.8137,0.8137,-0.0091,-1.12,开放申购,开放赎回,0.00%
8071,005680,财通资管价值成长混合,3.1409,3.1409,3.1769,3.1769,-0.0360,-1.13,开放申购,开放赎回,0.15%
8072,000165,国投瑞银策略精选混合,3.0730,3.9670,3.1080,4.0020,-0.0350,-1.13,限大额,开放赎回,0.15%
8073,011172,广发利鑫灵活配置混合C,2.9820,2.9820,3.0160,3.0160,-0.0340,-1.13,开放申购,开放赎回,0.00%
8074,080008,长盛战略新兴产业混合A,2.6240,2.6740,2.6540,2.7040,-0.03,-1.13,开放申购,开放赎回,0.15%
8075,013621,华安智能生活混合C,2.5509,2.5509,2.58,2.58,-0.0291,-1.13,开放申购,开放赎回,0.00%
8076,350008,天治新消费混合,2.4530,2.4530,2.4810,2.4810,-0.0280,-1.13,开放申购,开放赎回,0.15%
8077,005029,中银产业精选混合,2.0677,2.0677,2.0914,2.0914,-0.0237,-1.13,开放申购,开放赎回,0.15%
8078,002236,大成360互联网+大数据100A,1.6620,1.6620,1.6810,1.6810,-0.0190,-1.13,开放申购,开放赎回,0.12%
8079,410010,华富中小企业100指数增强,1.6155,1.6155,1.6340,1.6340,-0.0185,-1.13,开放申购,开放赎回,0.12%
8080,004432,南方有色金属ETF联接A,1.4305,1.4305,1.4468,1.4468,-0.0163,-1.13,开放申购,开放赎回,0.12%
8081,010990,南方有色金属ETF联接E,1.4251,1.4251,1.4414,1.4414,-0.0163,-1.13,开放申购,开放赎回,0.00%
8082,004433,南方有色金属ETF联接C,1.4065,1.4065,1.4226,1.4226,-0.0161,-1.13,开放申购,开放赎回,0.00%
8083,005493,鑫元价值精选混合A,1.3525,1.3525,1.3680,1.3680,-0.0155,-1.13,开放申购,开放赎回,0.12%
8084,009794,太平智选一年定开股票,1.3079,1.4079,1.3228,1.4228,-0.0149,-1.13,暂停申购,暂停赎回,1.50%
8085,010147,博道嘉兴一年持有期混合,1.2514,1.2514,1.2657,1.2657,-0.0143,-1.13,开放申购,开放赎回,0.15%
8086,010154,中加中证500指数增强C,1.1115,1.1115,1.1242,1.1242,-0.0127,-1.13,开放申购,开放赎回,0.00%
8087,007751,景顺中证红利成长低波动A,1.0734,1.0943,1.0857,1.1066,-0.0123,-1.13,开放申购,开放赎回,0.12%
8088,012320,东财消费电子C,1.0706,1.0706,1.0828,1.0828,-0.0122,-1.13,开放申购,开放赎回,0.00%
8089,007760,景顺中证红利成长低波动C,1.0693,1.0884,1.0815,1.1006,-0.0122,-1.13,开放申购,开放赎回,0.00%
8090,012427,南方价值臻选混合C,1.0681,1.0681,1.0803,1.0803,-0.0122,-1.13,开放申购,开放赎回,0.00%
8091,000279,华商红利优选混合,1.0470,2.6040,1.0590,2.6160,-0.0120,-1.13,开放申购,开放赎回,0.15%
8092,013177,华宝深证创新100ETF发起联接A,1.0295,1.0295,1.0413,1.0413,-0.0118,-1.13,开放申购,开放赎回,0.10%
8093,166024,中欧恒利三年定期开放混合,1.0283,1.3572,1.0401,1.3690,-0.0118,-1.13,暂停申购,暂停赎回,1.50%
8094,012728,国泰中证动漫游戏ETF联接A,1.0226,1.0226,1.0343,1.0343,-0.0117,-1.13,开放申购,开放赎回,0.10%
8095,012729,国泰中证动漫游戏ETF联接C,1.0212,1.0212,1.0329,1.0329,-0.0117,-1.13,开放申购,开放赎回,0.00%
8096,010624,富国稳健增长混合A,0.9963,0.9963,1.0077,1.0077,-0.0114,-1.13,开放申购,开放赎回,0.15%
8097,013233,华夏中证500指数智选增强A,0.9953,0.9953,1.0067,1.0067,-0.0114,-1.13,限大额,开放赎回,0.12%
8098,013234,华夏中证500指数智选增强C,0.9940,0.9940,1.0054,1.0054,-0.0114,-1.13,限大额,开放赎回,0.00%
8099,010625,富国稳健增长混合C,0.9927,0.9927,1.0040,1.0040,-0.0113,-1.13,开放申购,开放赎回,0.00%
8100,012477,富国匠心精选12个月持有混合A,0.9838,0.9838,0.9950,0.9950,-0.0112,-1.13,开放申购,暂停赎回,0.15%
8101,007108,太平MSCI香港价值增强C,0.9449,0.9449,0.9557,0.9557,-0.0108,-1.13,暂停申购,开放赎回,0.00%
8102,011399,汇添富数字未来混合A,0.9440,0.9440,0.9548,0.9548,-0.0108,-1.13,开放申购,开放赎回,0.15%
8103,210001,金鹰成份优选混合,0.7170,3.4842,0.7252,3.4967,-0.0082,-1.13,开放申购,开放赎回,1.50%
8104,160133,南方天元新产业股票(LOF),4.3260,4.3260,4.3760,4.3760,-0.05,-1.14,开放申购,开放赎回,0.15%
8105,003962,易方达瑞程灵活配置混合C,3.9939,3.9939,4.0399,4.0399,-0.0460,-1.14,开放申购,开放赎回,0.00%
8106,003961,易方达瑞程灵活配置混合A,3.9735,3.9735,4.0193,4.0193,-0.0458,-1.14,开放申购,开放赎回,0.06%
8107,005977,中信保诚至兴混合A,2.9661,2.9661,3.0004,3.0004,-0.0343,-1.14,开放申购,开放赎回,0.15%
8108,007202,天弘优质成长企业,2.4175,2.4175,2.4453,2.4453,-0.0278,-1.14,开放申购,开放赎回,0.15%
8109,501038,银华明择多策略定期开放混合,2.4091,2.4091,2.4370,2.4370,-0.0279,-1.14,暂停申购,暂停赎回,0.15%
8110,013501,南方品质优选灵活配置混合C,2.2540,2.2540,2.28,2.28,-0.0260,-1.14,开放申购,开放赎回,0.00%
8111,004814,中欧红利优享混合A,1.8191,1.8191,1.8401,1.8401,-0.0210,-1.14,开放申购,开放赎回,0.15%
8112,007994,华夏中证500指数增强A,1.7892,1.7892,1.8099,1.8099,-0.0207,-1.14,限大额,开放赎回,0.12%
8113,005260,银华稳健增利灵活配置混合A,1.7833,1.7833,1.8039,1.8039,-0.0206,-1.14,开放申购,开放赎回,0.15%
8114,004815,中欧红利优享混合C,1.7701,1.7701,1.7906,1.7906,-0.0205,-1.14,开放申购,开放赎回,0.00%
8115,005261,银华稳健增利灵活配置混合C,1.7624,1.7624,1.7828,1.7828,-0.0204,-1.14,开放申购,开放赎回,0.00%
8116,001834,长盛战略新兴产业混合C,1.4790,1.4790,1.4960,1.4960,-0.0170,-1.14,开放申购,开放赎回,0.00%
8117,007410,浦银安盛中证高股息ETF联接A,1.3656,1.3656,1.3813,1.3813,-0.0157,-1.14,开放申购,开放赎回,0.12%
8118,007411,浦银安盛中证高股息ETF联接C,1.3580,1.3580,1.3736,1.3736,-0.0156,-1.14,开放申购,开放赎回,0.00%
8119,005494,鑫元价值精选混合C,1.3272,1.3272,1.3425,1.3425,-0.0153,-1.14,开放申购,开放赎回,0.00%
8120,010161,广发瑞安精选股票A,1.1552,1.1552,1.1685,1.1685,-0.0133,-1.14,开放申购,开放赎回,0.15%
8121,010162,广发瑞安精选股票C,1.1507,1.1507,1.1640,1.1640,-0.0133,-1.14,开放申购,开放赎回,0.00%
8122,008531,惠升惠民混合A,1.1291,1.2965,1.1421,1.3095,-0.0130,-1.14,开放申购,开放赎回,0.12%
8123,008532,惠升惠民混合C,1.1230,1.2884,1.1359,1.3013,-0.0129,-1.14,开放申购,开放赎回,0.00%
8124,006864,国联安核心资产策略混合,1.1229,1.1229,1.1359,1.1359,-0.0130,-1.14,开放申购,开放赎回,0.15%
8125,008736,南方高股息股票A,1.1142,1.1142,1.1270,1.1270,-0.0128,-1.14,开放申购,开放赎回,0.15%
8126,013178,华宝深证创新100ETF发起联接C,1.0287,1.0287,1.0406,1.0406,-0.0119,-1.14,开放申购,开放赎回,0.00%
8127,012193,泓德睿诚混合A,1.0046,1.0046,1.0162,1.0162,-0.0116,-1.14,开放申购,开放赎回,1.50%
8128,012478,富国匠心精选12个月持有混合C,0.9822,0.9822,0.9935,0.9935,-0.0113,-1.14,开放申购,暂停赎回,0.00%
8129,014269,嘉实北交所精选两年定期混合A,0.9623,0.9623,0.9734,0.9734,-0.0111,-1.14,暂停申购,暂停赎回,0.15%
8130,011400,汇添富数字未来混合C,0.9403,0.9403,0.9511,0.9511,-0.0108,-1.14,开放申购,开放赎回,0.00%
8131,013438,财通资管中证有色金属指数发起式C,0.9358,0.9358,0.9466,0.9466,-0.0108,-1.14,开放申购,开放赎回,0.00%
8132,166801,浙商聚潮新思维混合,3.5150,4.7780,3.5560,4.8190,-0.0410,-1.15,开放申购,开放赎回,0.15%
8133,100016,富国天源沪港深平衡混合,2.9350,4.6480,2.9690,4.6820,-0.0340,-1.15,开放申购,开放赎回,0.15%
8134,005978,中信保诚至兴混合C,2.8817,2.8817,2.9153,2.9153,-0.0336,-1.15,开放申购,开放赎回,0.00%
8135,580009,东吴多策略混合A,2.5153,3.2783,2.5446,3.3076,-0.0293,-1.15,开放申购,开放赎回,0.15%
8136,003980,中银证券瑞益灵活配置混合A,2.4914,2.4914,2.5203,2.5203,-0.0289,-1.15,开放申购,开放赎回,0.10%
8137,003981,中银证券瑞益灵活配置混合C,2.4424,2.4424,2.4708,2.4708,-0.0284,-1.15,开放申购,开放赎回,0.00%
8138,001186,富国文体健康股票A,2.4020,2.4020,2.43,2.43,-0.0280,-1.15,限大额,开放赎回,0.15%
8139,007835,国泰鑫睿混合,2.1238,2.1238,2.1486,2.1486,-0.0248,-1.15,开放申购,开放赎回,0.15%
8140,410003,华富成长趋势混合,2.0685,2.4885,2.0926,2.5126,-0.0241,-1.15,开放申购,开放赎回,0.15%
8141,002142,博时外延增长主题灵活配置混合,2.0560,2.4790,2.08,2.5030,-0.0240,-1.15,开放申购,开放赎回,0.15%
8142,200007,长城安心回报混合,1.9803,4.9932,2.0033,5.0450,-0.0230,-1.15,开放申购,开放赎回,0.15%
8143,007995,华夏中证500指数增强C,1.7773,1.7773,1.7979,1.7979,-0.0206,-1.15,限大额,开放赎回,0.00%
8144,006557,海富通研究精选混合A,1.7218,1.7218,1.7419,1.7419,-0.0201,-1.15,开放申购,开放赎回,0.15%
8145,003458,嘉实稳宏债券A,1.6725,1.6725,1.6920,1.6920,-0.0195,-1.15,开放申购,开放赎回,0.08%
8146,003459,嘉实稳宏债券C,1.6464,1.6464,1.6656,1.6656,-0.0192,-1.15,开放申购,开放赎回,0.00%
8147,009200,华安金享混合,1.4298,1.4298,1.4464,1.4464,-0.0166,-1.15,开放申购,开放赎回,1.00%
8148,001601,鑫元鑫新收益灵活配置混合A,1.2563,1.4723,1.2709,1.4869,-0.0146,-1.15,开放申购,开放赎回,0.12%
8149,008737,南方高股息股票C,1.1020,1.1020,1.1148,1.1148,-0.0128,-1.15,开放申购,开放赎回,0.00%
8150,009893,大摩优悦安和混合,1.0985,1.0985,1.1113,1.1113,-0.0128,-1.15,开放申购,开放赎回,0.15%
8151,013448,华宝中证智能制造主题ETF发起式联接C,1.0458,1.0458,1.0580,1.0580,-0.0122,-1.15,开放申购,开放赎回,0.00%
8152,006477,中邮沪港深精选混合,1.0231,1.0231,1.0350,1.0350,-0.0119,-1.15,开放申购,开放赎回,0.15%
8153,012194,泓德睿诚混合C,1.0023,1.0023,1.0140,1.0140,-0.0117,-1.15,开放申购,开放赎回,0.00%
8154,014270,嘉实北交所精选两年定期混合C,0.9621,0.9621,0.9733,0.9733,-0.0112,-1.15,暂停申购,暂停赎回,0.00%
8155,013437,财通资管中证有色金属指数发起式A,0.9359,0.9359,0.9468,0.9468,-0.0109,-1.15,开放申购,开放赎回,0.10%
8156,002446,广发利鑫灵活配置混合A,2.9920,2.9920,3.0270,3.0270,-0.0350,-1.16,开放申购,开放赎回,0.10%
8157,160605,鹏华中国50混合,2.8040,5.1740,2.8370,5.2070,-0.0330,-1.16,开放申购,开放赎回,0.15%
8158,001825,建信中国制造2025股票A,2.6468,2.6468,2.6779,2.6779,-0.0311,-1.16,开放申购,开放赎回,0.15%
8159,011949,东吴多策略混合C,2.5068,2.5068,2.5361,2.5361,-0.0293,-1.16,开放申购,开放赎回,0.00%
8160,011125,富国文体健康股票C,2.3890,2.3890,2.4170,2.4170,-0.0280,-1.16,限大额,开放赎回,0.00%
8161,009241,融通领先成长混合(LOF)C,1.9570,1.9570,1.98,1.98,-0.0230,-1.16,开放申购,开放赎回,0.00%
8162,519977,长信可转债债券A,1.9107,2.8707,1.9331,2.8931,-0.0224,-1.16,开放申购,开放赎回,0.08%
8163,519976,长信可转债债券C,1.8444,2.7514,1.8660,2.7730,-0.0216,-1.16,开放申购,开放赎回,0.00%
8164,008378,兴全社会价值三年持有混合,1.8114,1.8114,1.8326,1.8326,-0.0212,-1.16,暂停申购,暂停赎回,1.50%
8165,006556,海富通研究精选混合C,1.6612,1.6612,1.6807,1.6807,-0.0195,-1.16,开放申购,开放赎回,0.00%
8166,003359,大成360互联网+大数据100C,1.6160,1.6160,1.6350,1.6350,-0.0190,-1.16,开放申购,开放赎回,0.00%
8167,001209,前海开源一带一路混合A,1.5390,1.5390,1.5570,1.5570,-0.0180,-1.16,开放申购,开放赎回,0.15%
8168,004128,前海联合泳隆混合A,1.5138,1.6918,1.5315,1.7095,-0.0177,-1.16,开放申购,开放赎回,0.15%
8169,007040,前海联合泳隆混合C,1.5057,1.5057,1.5233,1.5233,-0.0176,-1.16,开放申购,开放赎回,0.00%
8170,002598,平安消费精选混合A,1.2739,1.0273,1.2888,1.0393,-0.0149,-1.16,开放申购,开放赎回,0.15%
8171,002599,平安消费精选混合C,1.2588,1.0144,1.2736,1.0263,-0.0148,-1.16,开放申购,开放赎回,0.00%
8172,009613,上银中证500指数增强型A,1.1970,1.1970,1.2111,1.2111,-0.0141,-1.16,开放申购,开放赎回,0.12%
8173,014080,交银启汇混合C,1.1935,1.1935,1.2075,1.2075,-0.0140,-1.16,开放申购,开放赎回,0.00%
8174,009414,中银大健康股票A,1.1794,1.1794,1.1933,1.1933,-0.0139,-1.16,开放申购,开放赎回,0.15%
8175,008618,永赢医药健康A,1.1749,1.1749,1.1887,1.1887,-0.0138,-1.16,开放申购,开放赎回,0.15%
8176,008619,永赢医药健康C,1.1712,1.1712,1.1850,1.1850,-0.0138,-1.16,开放申购,开放赎回,0.00%
8177,010756,兴华永兴混合发起式A,1.1677,1.1677,1.1814,1.1814,-0.0137,-1.16,开放申购,开放赎回,0.15%
8178,010757,兴华永兴混合发起式C,1.1632,1.1632,1.1768,1.1768,-0.0136,-1.16,开放申购,开放赎回,0.00%
8179,011137,广发盛兴混合C,1.1210,1.1210,1.1342,1.1342,-0.0132,-1.16,开放申购,开放赎回,0.00%
8180,013447,华宝中证智能制造主题ETF发起式联接A,1.0461,1.0461,1.0584,1.0584,-0.0123,-1.16,开放申购,开放赎回,0.10%
8181,011338,兴全合远两年持有混合A,1.0419,1.0419,1.0541,1.0541,-0.0122,-1.16,限大额,暂停赎回,0.15%
8182,011574,鹏华领航一年持有混合A,0.9930,0.9930,1.0047,1.0047,-0.0117,-1.16,开放申购,暂停赎回,0.15%
8183,009874,九泰久睿量化股票,0.9717,0.9717,0.9831,0.9831,-0.0114,-1.16,开放申购,开放赎回,1.50%
8184,011177,博时汇融回报一年持有混合A,0.9635,0.9635,0.9748,0.9748,-0.0113,-1.16,开放申购,暂停赎回,0.15%
8185,011331,鹏华远见成长混合A,0.9558,0.9558,0.9670,0.9670,-0.0112,-1.16,开放申购,开放赎回,0.15%
8186,011332,鹏华远见成长混合C,0.9519,0.9519,0.9631,0.9631,-0.0112,-1.16,开放申购,开放赎回,0.00%
8187,860036,光大阳光混合B,4.1828,4.1828,4.2322,4.2322,-0.0494,-1.17,开放申购,开放赎回,0.15%
8188,860001,光大阳光混合A,4.1816,5.9116,4.2310,5.9610,-0.0494,-1.17,暂停申购,开放赎回,0.00%
8189,860037,光大阳光混合C,4.1429,4.1429,4.1921,4.1921,-0.0492,-1.17,开放申购,开放赎回,0.00%
8190,519677,银河定投宝腾讯济安指数,2.9540,2.9540,2.9890,2.9890,-0.0350,-1.17,开放申购,开放赎回,0.00%
8191,002189,农银汇理国企改革混合,2.9513,2.9513,2.9863,2.9863,-0.0350,-1.17,开放申购,开放赎回,0.15%
8192,001725,汇添富高端制造股票,2.8790,2.8790,2.9130,2.9130,-0.0340,-1.17,开放申购,开放赎回,0.15%
8193,519025,海富通领先成长混合,2.6930,2.8430,2.7250,2.8750,-0.0320,-1.17,开放申购,开放赎回,0.15%
8194,660003,农银平衡双利混合,2.6919,3.7686,2.7239,3.8006,-0.0320,-1.17,开放申购,开放赎回,0.15%
8195,014380,建信中国制造2025股票C,2.6469,2.6469,2.6781,2.6781,-0.0312,-1.17,开放申购,开放赎回,0.00%
8196,000591,中银健康生活混合,2.5410,2.5410,2.5710,2.5710,-0.03,-1.17,开放申购,开放赎回,0.15%
8197,002955,融通新趋势灵活配置混合,2.1970,2.1970,2.2230,2.2230,-0.0260,-1.17,限大额,开放赎回,0.15%
8198,540007,汇丰晋信中小盘股票,2.1106,2.1306,2.1356,2.1556,-0.0250,-1.17,开放申购,开放赎回,0.15%
8199,014336,金鹰元丰债券C,2.0733,2.0733,2.0979,2.0979,-0.0246,-1.17,开放申购,开放赎回,0.00%
8200,006084,融通研究优选混合,1.9812,2.0212,2.0047,2.0447,-0.0235,-1.17,限大额,开放赎回,0.15%
8201,006123,中融高股息混合A,1.8919,1.9539,1.9143,1.9763,-0.0224,-1.17,开放申购,开放赎回,0.15%
8202,180003,银华-道琼斯88指数,1.8682,3.9067,1.8904,3.9289,-0.0222,-1.17,开放申购,开放赎回,0.15%
8203,001938,中欧时代先锋股票A,1.8650,3.1898,1.8870,3.2118,-0.0220,-1.17,限大额,开放赎回,0.15%
8204,001280,银华聚利灵活配置混合A,1.8580,2.7240,1.88,2.7460,-0.0220,-1.17,限大额,开放赎回,0.06%
8205,004241,中欧时代先锋股票C,1.8137,2.9039,1.8352,2.9254,-0.0215,-1.17,限大额,开放赎回,0.00%
